id,number,mission_id,start_time,tle_id,beta_angle
89489,18207,2,"2021-12-11 00:44:57.472000",NULL,53.283
89490,18208,2,"2021-12-11 02:17:59.198000",7799,53.316
89491,18209,2,"2021-12-11 03:51:00.906000",NULL,53.349
89492,18210,2,"2021-12-11 05:24:02.609000",NULL,53.383
89493,18211,2,"2021-12-11 06:57:04.303000",NULL,53.416
89494,18212,2,"2021-12-11 08:30:05.992000",NULL,53.449
89495,18213,2,"2021-12-11 10:03:07.676000",NULL,53.482
89496,18214,2,"2021-12-11 11:36:09.355000",NULL,53.515
89497,18215,2,"2021-12-11 13:09:11.030000",NULL,53.549
89498,18216,2,"2021-12-11 14:42:12.700000",NULL,53.582
89499,18217,2,"2021-12-11 16:15:14.365000",NULL,53.615
89500,18218,2,"2021-12-11 17:48:16.025000",NULL,53.648
89501,18219,2,"2021-12-11 19:21:17.681000",NULL,53.681
89502,18220,2,"2021-12-11 20:54:19.332000",NULL,53.714
89503,18221,2,"2021-12-11 22:27:20.979000",NULL,53.747
90125,18222,2,"2021-12-11 23:59:58.286000",NULL,53.777
89660,18222,2,"2021-12-12 00:00:22.637000",NULL,53.781
89521,18223,2,"2021-12-12 01:33:24.277000",NULL,53.814
89522,18224,2,"2021-12-12 03:06:25.913000",NULL,53.847
89523,18225,2,"2021-12-12 04:39:27.544000",NULL,53.88
89524,18226,2,"2021-12-12 06:12:29.171000",NULL,53.913
89525,18227,2,"2021-12-12 07:45:30.794000",NULL,53.946
89526,18228,2,"2021-12-12 09:18:32.411000",NULL,53.979
89527,18229,2,"2021-12-12 10:51:34.025000",NULL,54.013
89528,18230,2,"2021-12-12 12:24:35.634000",NULL,54.046
89529,18231,2,"2021-12-12 13:57:37.238000",NULL,54.079
89530,18232,2,"2021-12-12 15:30:38.838000",NULL,54.112
89531,18233,2,"2021-12-12 17:03:40.393000",NULL,54.145
89532,18234,2,"2021-12-12 18:36:41.983000",NULL,54.178
89533,18235,2,"2021-12-12 20:09:43.569000",NULL,54.211
89534,18236,2,"2021-12-12 21:42:45.151000",NULL,54.244
89535,18237,2,"2021-12-12 23:15:46.728000",NULL,54.277
89551,18238,2,"2021-12-13 00:48:48.301000",NULL,54.311
89552,18239,2,"2021-12-13 02:21:49.852000",NULL,54.344
89553,18240,2,"2021-12-13 03:54:51.414000",NULL,54.377
89554,18241,2,"2021-12-13 05:27:52.971000",NULL,54.41
89555,18242,2,"2021-12-13 07:00:54.524000",NULL,54.443
89556,18243,2,"2021-12-13 08:33:56.073000",NULL,54.476
89557,18244,2,"2021-12-13 10:06:57.617000",NULL,54.509
89558,18245,2,"2021-12-13 11:39:59.156000",NULL,54.542
89559,18246,2,"2021-12-13 13:13:00.691000",NULL,54.575
89560,18247,2,"2021-12-13 14:46:02.222000",NULL,54.608
89561,18248,2,"2021-12-13 16:19:03.748000",NULL,54.642
89562,18249,2,"2021-12-13 17:52:05.269000",NULL,54.675
89563,18250,2,"2021-12-13 19:25:06.787000",NULL,54.708
89564,18251,2,"2021-12-13 20:58:08.299000",NULL,54.741
89565,18252,2,"2021-12-13 22:31:09.807000",NULL,54.774
89582,18253,2,"2021-12-14 00:04:11.311000",NULL,54.807
89583,18254,2,"2021-12-14 01:37:12.728000",7801,54.84
89584,18255,2,"2021-12-14 03:10:14.218000",NULL,54.873
89585,18256,2,"2021-12-14 04:43:15.703000",NULL,54.906
89586,18257,2,"2021-12-14 06:16:17.184000",NULL,54.939
89587,18258,2,"2021-12-14 07:49:18.632000",NULL,54.972
89588,18259,2,"2021-12-14 09:22:20.096000",NULL,55.005
89589,18260,2,"2021-12-14 10:55:21.554000",NULL,55.038
89590,18261,2,"2021-12-14 12:28:23.007000",NULL,55.071
89591,18262,2,"2021-12-14 14:01:24.456000",NULL,55.104
89592,18263,2,"2021-12-14 15:34:25.899000",NULL,55.137
89593,18264,2,"2021-12-14 17:07:27.337000",NULL,55.17
89594,18265,2,"2021-12-14 18:40:28.770000",NULL,55.204
89595,18266,2,"2021-12-14 20:13:30.198000",NULL,55.237
89596,18267,2,"2021-12-14 21:46:31.621000",NULL,55.27
89597,18268,2,"2021-12-14 23:19:33.039000",NULL,55.303
89613,18269,2,"2021-12-15 00:52:34.451000",NULL,55.336
89614,18270,2,"2021-12-15 02:25:35.882000",7802,55.369
89615,18271,2,"2021-12-15 03:58:37.288000",NULL,55.402
89616,18272,2,"2021-12-15 05:31:38.689000",NULL,55.435
89617,18273,2,"2021-12-15 07:04:40.086000",NULL,55.468
89618,18274,2,"2021-12-15 08:37:41.461000",NULL,55.501
89619,18275,2,"2021-12-15 10:10:42.834000",NULL,55.534
89620,18276,2,"2021-12-15 11:43:44.200000",NULL,55.567
89621,18277,2,"2021-12-15 13:16:45.560000",NULL,55.6
89622,18278,2,"2021-12-15 14:49:46.914000",NULL,55.633
89623,18279,2,"2021-12-15 16:22:48.262000",NULL,55.666
89624,18280,2,"2021-12-15 17:55:49.614000",NULL,55.699
89625,18281,2,"2021-12-15 19:28:50.944000",NULL,55.732
89626,18282,2,"2021-12-15 21:01:52.268000",NULL,55.765
89627,18283,2,"2021-12-15 22:34:53.584000",NULL,55.798
89644,18284,2,"2021-12-16 00:07:54.893000",NULL,55.831
89645,18285,2,"2021-12-16 01:40:56.195000",NULL,55.864
89646,18286,2,"2021-12-16 03:13:57.490000",NULL,55.897
89647,18287,2,"2021-12-16 04:46:58.777000",NULL,55.929
89648,18288,2,"2021-12-16 06:20:00.099000",NULL,55.962
89649,18289,2,"2021-12-16 07:53:01.373000",NULL,55.995
89650,18290,2,"2021-12-16 09:26:02.639000",NULL,56.028
89651,18291,2,"2021-12-16 10:59:03.898000",NULL,56.061
89652,18292,2,"2021-12-16 12:32:05.149000",NULL,56.094
89653,18293,2,"2021-12-16 14:05:06.393000",NULL,56.127
89654,18294,2,"2021-12-16 15:38:07.629000",NULL,56.16
89655,18295,2,"2021-12-16 17:11:08.867000",NULL,56.193
89656,18296,2,"2021-12-16 18:44:10.095000",NULL,56.226
89657,18297,2,"2021-12-16 20:17:11.316000",NULL,56.259
89658,18298,2,"2021-12-16 21:50:12.530000",NULL,56.292
89659,18299,2,"2021-12-16 23:23:13.736000",NULL,56.325
89676,18300,2,"2021-12-17 00:56:14.936000",NULL,56.358
89677,18301,2,"2021-12-17 02:29:16.128000",NULL,56.391
89678,18302,2,"2021-12-17 04:02:17.314000",NULL,56.424
89679,18303,2,"2021-12-17 05:35:18.492000",NULL,56.457
89680,18304,2,"2021-12-17 07:08:19.664000",NULL,56.49
89681,18305,2,"2021-12-17 08:41:20.755000",NULL,56.522
89682,18306,2,"2021-12-17 10:14:21.906000",NULL,56.555
89683,18307,2,"2021-12-17 11:47:23.050000",NULL,56.588
89684,18308,2,"2021-12-17 13:20:24.186000",NULL,56.621
89685,18309,2,"2021-12-17 14:53:25.315000",NULL,56.654
89686,18310,2,"2021-12-17 16:26:26.438000",NULL,56.687
89687,18311,2,"2021-12-17 17:59:27.553000",NULL,56.72
89688,18312,2,"2021-12-17 19:32:28.660000",NULL,56.753
89689,18313,2,"2021-12-17 21:05:29.761000",NULL,56.786
89690,18314,2,"2021-12-17 22:38:30.855000",NULL,56.818
89707,18315,2,"2021-12-18 00:11:31.941000",NULL,56.851
89708,18316,2,"2021-12-18 01:44:33.021000",NULL,56.884
89709,18317,2,"2021-12-18 03:17:34.093000",NULL,56.917
89710,18318,2,"2021-12-18 04:50:35.118000",NULL,56.95
89711,18319,2,"2021-12-18 06:23:36.165000",NULL,56.983
89712,18320,2,"2021-12-18 07:56:37.202000",NULL,57.016
89713,18321,2,"2021-12-18 09:29:38.232000",NULL,57.049
89714,18322,2,"2021-12-18 11:02:39.254000",NULL,57.082
89715,18323,2,"2021-12-18 12:35:40.267000",NULL,57.114
89716,18324,2,"2021-12-18 14:08:41.272000",NULL,57.147
89717,18325,2,"2021-12-18 15:41:42.269000",NULL,57.18
89718,18326,2,"2021-12-18 17:14:43.257000",NULL,57.213
89719,18327,2,"2021-12-18 18:47:44.237000",NULL,57.246
89720,18328,2,"2021-12-18 20:20:45.209000",NULL,57.279
89721,18329,2,"2021-12-18 21:53:46.173000",NULL,57.311
89722,18330,2,"2021-12-18 23:26:47.129000",NULL,57.344
89738,18331,2,"2021-12-19 00:59:48.076000",NULL,57.377
89739,18332,2,"2021-12-19 02:32:48.999000",7805,57.41
89740,18333,2,"2021-12-19 04:05:49.921000",NULL,57.443
89741,18334,2,"2021-12-19 05:38:50.834000",NULL,57.476
89742,18335,2,"2021-12-19 07:11:51.739000",NULL,57.508
89743,18336,2,"2021-12-19 08:44:52.650000",NULL,57.541
89744,18337,2,"2021-12-19 10:17:53.539000",NULL,57.574
89745,18338,2,"2021-12-19 11:50:54.419000",NULL,57.607
89746,18339,2,"2021-12-19 13:23:55.290000",NULL,57.64
89747,18340,2,"2021-12-19 14:56:56.152000",NULL,57.673
89748,18341,2,"2021-12-19 16:29:56.991000",NULL,57.705
89749,18342,2,"2021-12-19 18:02:57.828000",NULL,57.738
89750,18343,2,"2021-12-19 19:35:58.656000",NULL,57.771
89751,18344,2,"2021-12-19 21:08:59.473000",NULL,57.804
89752,18345,2,"2021-12-19 22:42:00.247000",NULL,57.836
89769,18346,2,"2021-12-20 00:15:01.016000",NULL,57.869
89770,18347,2,"2021-12-20 01:48:01.773000",NULL,57.902
89771,18348,2,"2021-12-20 03:21:02.517000",NULL,57.935
89772,18349,2,"2021-12-20 04:54:03.248000",NULL,57.968
89773,18350,2,"2021-12-20 06:27:03.967000",NULL,58
89774,18351,2,"2021-12-20 08:00:04.675000",NULL,58.033
89775,18352,2,"2021-12-20 09:33:05.363000",NULL,58.066
89776,18353,2,"2021-12-20 11:06:06.037000",NULL,58.099
89777,18354,2,"2021-12-20 12:39:06.698000",NULL,58.132
89778,18355,2,"2021-12-20 14:12:07.345000",NULL,58.164
89779,18356,2,"2021-12-20 15:45:07.979000",NULL,58.197
89780,18357,2,"2021-12-20 17:18:08.599000",NULL,58.23
89781,18358,2,"2021-12-20 18:51:09.206000",NULL,58.262
89782,18359,2,"2021-12-20 20:24:09.799000",NULL,58.295
89783,18360,2,"2021-12-20 21:57:10.379000",NULL,58.328
89784,18361,2,"2021-12-20 23:30:10.945000",NULL,58.361
89800,18362,2,"2021-12-21 01:03:11.498000",NULL,58.393
89801,18363,2,"2021-12-21 02:36:12.025000",7807,58.426
89802,18364,2,"2021-12-21 04:09:12.548000",NULL,58.459
89803,18365,2,"2021-12-21 05:42:13.058000",NULL,58.491
89804,18366,2,"2021-12-21 07:15:13.555000",NULL,58.524
89805,18367,2,"2021-12-21 08:48:13.998000",NULL,58.557
89806,18368,2,"2021-12-21 10:21:14.469000",NULL,58.589
89807,18369,2,"2021-12-21 11:54:14.929000",NULL,58.622
89808,18370,2,"2021-12-21 13:27:15.376000",NULL,58.655
89809,18371,2,"2021-12-21 15:00:15.810000",NULL,58.687
89810,18372,2,"2021-12-21 16:33:16.234000",NULL,58.72
89811,18373,2,"2021-12-21 18:06:16.646000",NULL,58.753
89812,18374,2,"2021-12-21 19:39:17.045000",NULL,58.785
89813,18375,2,"2021-12-21 21:12:17.433000",NULL,58.818
89814,18376,2,"2021-12-21 22:45:17.810000",NULL,58.851
89831,18377,2,"2021-12-22 00:18:18.068000",NULL,58.884
89832,18378,2,"2021-12-22 01:51:18.405000",NULL,58.916
89833,18379,2,"2021-12-22 03:24:18.729000",NULL,58.949
89834,18380,2,"2021-12-22 04:57:19.042000",NULL,58.981
89835,18381,2,"2021-12-22 06:30:19.342000",NULL,59.014
89836,18382,2,"2021-12-22 08:03:19.630000",NULL,59.047
89837,18383,2,"2021-12-22 09:36:19.906000",NULL,59.079
89838,18384,2,"2021-12-22 11:09:20.170000",NULL,59.112
89839,18385,2,"2021-12-22 12:42:20.392000",NULL,59.144
89840,18386,2,"2021-12-22 14:15:20.616000",NULL,59.177
89841,18387,2,"2021-12-22 15:48:20.826000",NULL,59.21
89842,18388,2,"2021-12-22 17:21:21.021000",NULL,59.242
89843,18389,2,"2021-12-22 18:54:21.211000",NULL,59.275
89844,18390,2,"2021-12-22 20:27:21.388000",NULL,59.307
89845,18391,2,"2021-12-22 22:00:21.552000",NULL,59.34
89846,18392,2,"2021-12-22 23:33:21.703000",NULL,59.372
89862,18393,2,"2021-12-23 01:06:21.840000",NULL,59.405
89863,18394,2,"2021-12-23 02:39:21.965000",NULL,59.437
89864,18395,2,"2021-12-23 04:12:22.077000",NULL,59.47
89865,18396,2,"2021-12-23 05:45:22.120000",NULL,59.503
89866,18397,2,"2021-12-23 07:18:22.194000",NULL,59.535
89867,18398,2,"2021-12-23 08:51:22.255000",NULL,59.568
89868,18399,2,"2021-12-23 10:24:22.304000",NULL,59.6
89869,18400,2,"2021-12-23 11:57:22.340000",NULL,59.633
89870,18401,2,"2021-12-23 13:30:22.364000",NULL,59.665
89871,18402,2,"2021-12-23 15:03:22.381000",NULL,59.698
89872,18403,2,"2021-12-23 16:36:22.380000",NULL,59.73
89873,18404,2,"2021-12-23 18:09:22.365000",NULL,59.763
89874,18405,2,"2021-12-23 19:42:22.339000",NULL,59.795
89875,18406,2,"2021-12-23 21:15:22.299000",NULL,59.827
89876,18407,2,"2021-12-23 22:48:22.247000",NULL,59.86
89893,18408,2,"2021-12-24 00:21:22.182000",NULL,59.892
89894,18409,2,"2021-12-24 01:54:22.104000",NULL,59.925
89895,18410,2,"2021-12-24 03:27:21.965000",NULL,59.958
89896,18411,2,"2021-12-24 05:00:21.863000",NULL,59.99
89897,18412,2,"2021-12-24 06:33:21.749000",NULL,60.022
89898,18413,2,"2021-12-24 08:06:21.624000",NULL,60.055
89899,18414,2,"2021-12-24 09:39:21.486000",NULL,60.087
89900,18415,2,"2021-12-24 11:12:21.336000",NULL,60.12
89901,18416,2,"2021-12-24 12:45:21.174000",NULL,60.152
89902,18417,2,"2021-12-24 14:18:21.001000",NULL,60.184
89903,18418,2,"2021-12-24 15:51:20.815000",NULL,60.217
89904,18419,2,"2021-12-24 17:24:20.624000",NULL,60.249
89905,18420,2,"2021-12-24 18:57:20.425000",NULL,60.281
89906,18421,2,"2021-12-24 20:30:20.214000",NULL,60.314
89907,18422,2,"2021-12-24 22:03:19.993000",NULL,60.346
89908,18423,2,"2021-12-24 23:36:19.760000",NULL,60.378
89924,18424,2,"2021-12-25 01:09:19.517000",NULL,60.411
89925,18425,2,"2021-12-25 02:42:19.262000",NULL,60.443
89926,18426,2,"2021-12-25 04:15:18.996000",NULL,60.475
89927,18427,2,"2021-12-25 05:48:18.719000",NULL,60.508
89928,18428,2,"2021-12-25 07:21:18.426000",NULL,60.54
89929,18429,2,"2021-12-25 08:54:18.120000",NULL,60.573
89930,18430,2,"2021-12-25 10:27:17.802000",NULL,60.605
89931,18431,2,"2021-12-25 12:00:17.472000",NULL,60.637
89932,18432,2,"2021-12-25 13:33:17.130000",NULL,60.67
89933,18433,2,"2021-12-25 15:06:16.776000",NULL,60.702
89934,18434,2,"2021-12-25 16:39:16.409000",NULL,60.734
89935,18435,2,"2021-12-25 18:12:16.030000",NULL,60.766
89936,18436,2,"2021-12-25 19:45:15.639000",NULL,60.799
89937,18437,2,"2021-12-25 21:18:15.235000",NULL,60.831
89938,18438,2,"2021-12-25 22:51:14.819000",NULL,60.863
89955,18439,2,"2021-12-26 00:24:14.391000",NULL,60.895
89956,18440,2,"2021-12-26 01:57:13.983000",7810,60.927
89957,18441,2,"2021-12-26 03:30:13.536000",NULL,60.96
89958,18442,2,"2021-12-26 05:03:13.077000",NULL,60.992
89959,18443,2,"2021-12-26 06:36:12.606000",NULL,61.024
89960,18444,2,"2021-12-26 08:09:12.108000",NULL,61.057
89961,18445,2,"2021-12-26 09:42:11.616000",NULL,61.089
89962,18446,2,"2021-12-26 11:15:11.113000",NULL,61.121
89963,18447,2,"2021-12-26 12:48:10.600000",NULL,61.153
89964,18448,2,"2021-12-26 14:21:10.077000",NULL,61.185
89965,18449,2,"2021-12-26 15:54:09.544000",NULL,61.217
89966,18450,2,"2021-12-26 17:27:09.000000",NULL,61.25
89967,18451,2,"2021-12-26 19:00:08.446000",NULL,61.282
89968,18452,2,"2021-12-26 20:33:07.882000",NULL,61.314
89969,18453,2,"2021-12-26 22:06:07.308000",NULL,61.346
89970,18454,2,"2021-12-26 23:39:06.723000",NULL,61.378
89986,18455,2,"2021-12-27 01:12:06.128000",NULL,61.41
89987,18456,2,"2021-12-27 02:45:05.506000",NULL,61.443
89988,18457,2,"2021-12-27 04:18:04.881000",NULL,61.475
89989,18458,2,"2021-12-27 05:51:04.245000",NULL,61.507
89990,18459,2,"2021-12-27 07:24:03.598000",NULL,61.539
89991,18460,2,"2021-12-27 08:57:02.939000",NULL,61.571
89992,18461,2,"2021-12-27 10:30:02.269000",NULL,61.603
89993,18462,2,"2021-12-27 12:03:01.587000",NULL,61.635
89994,18463,2,"2021-12-27 13:36:00.894000",NULL,61.667
89995,18464,2,"2021-12-27 15:09:00.192000",NULL,61.699
89996,18465,2,"2021-12-27 16:41:59.477000",NULL,61.731
89997,18466,2,"2021-12-27 18:14:58.751000",NULL,61.763
89998,18467,2,"2021-12-27 19:47:58.013000",NULL,61.795
89999,18468,2,"2021-12-27 21:20:57.264000",NULL,61.827
90000,18469,2,"2021-12-27 22:53:56.504000",NULL,61.859
90017,18470,2,"2021-12-28 00:26:55.732000",NULL,61.891
90018,18471,2,"2021-12-28 01:59:54.949000",NULL,61.923
90019,18472,2,"2021-12-28 03:32:54.127000",NULL,61.955
90020,18473,2,"2021-12-28 05:05:53.307000",NULL,61.987
90021,18474,2,"2021-12-28 06:38:52.473000",NULL,62.019
90022,18475,2,"2021-12-28 08:11:51.626000",NULL,62.051
90023,18476,2,"2021-12-28 09:44:50.766000",NULL,62.083
90024,18477,2,"2021-12-28 11:17:49.893000",NULL,62.115
90025,18478,2,"2021-12-28 12:50:49.007000",NULL,62.147
90026,18479,2,"2021-12-28 14:23:48.108000",NULL,62.179
90027,18480,2,"2021-12-28 15:56:47.196000",NULL,62.211
90028,18481,2,"2021-12-28 17:29:46.271000",NULL,62.243
90029,18482,2,"2021-12-28 19:02:45.332000",NULL,62.275
90030,18483,2,"2021-12-28 20:35:44.381000",NULL,62.307
90031,18484,2,"2021-12-28 22:08:43.416000",NULL,62.339
90032,18485,2,"2021-12-28 23:41:42.439000",NULL,62.37
90048,18486,2,"2021-12-29 01:14:41.482000",7811,62.402
90049,18487,2,"2021-12-29 02:47:40.485000",NULL,62.434
90050,18488,2,"2021-12-29 04:20:39.475000",NULL,62.466
90051,18489,2,"2021-12-29 05:53:38.453000",NULL,62.497
90052,18490,2,"2021-12-29 07:26:37.425000",NULL,62.53
90053,18491,2,"2021-12-29 08:59:36.380000",NULL,62.561
90054,18492,2,"2021-12-29 10:32:35.324000",NULL,62.593
90055,18493,2,"2021-12-29 12:05:34.256000",NULL,62.625
90056,18494,2,"2021-12-29 13:38:33.177000",NULL,62.657
90057,18495,2,"2021-12-29 15:11:32.086000",NULL,62.689
90058,18496,2,"2021-12-29 16:44:30.983000",NULL,62.72
90059,18497,2,"2021-12-29 18:17:29.869000",NULL,62.752
90060,18498,2,"2021-12-29 19:50:28.743000",NULL,62.784
90061,18499,2,"2021-12-29 21:23:27.606000",NULL,62.816
90062,18500,2,"2021-12-29 22:56:26.457000",NULL,62.847
90079,18501,2,"2021-12-30 00:29:25.296000",NULL,62.879
90080,18502,2,"2021-12-30 02:02:24.181000",NULL,62.911
90081,18503,2,"2021-12-30 03:35:23.009000",NULL,62.942
90082,18504,2,"2021-12-30 05:08:21.826000",NULL,62.974
90083,18505,2,"2021-12-30 06:41:20.633000",NULL,63.006
90084,18506,2,"2021-12-30 08:14:19.430000",NULL,63.037
90085,18507,2,"2021-12-30 09:47:18.217000",NULL,63.069
90086,18508,2,"2021-12-30 11:20:16.993000",NULL,63.101
90087,18509,2,"2021-12-30 12:53:15.758000",NULL,63.132
90088,18510,2,"2021-12-30 14:26:14.514000",NULL,63.164
90089,18511,2,"2021-12-30 15:59:13.259000",NULL,63.196
90090,18512,2,"2021-12-30 17:32:11.997000",NULL,63.227
90091,18513,2,"2021-12-30 19:05:10.730000",NULL,63.259
90092,18514,2,"2021-12-30 20:38:09.454000",NULL,63.29
90093,18515,2,"2021-12-30 22:11:08.169000",NULL,63.322
90094,18516,2,"2021-12-30 23:44:06.874000",NULL,63.353
90110,18517,2,"2021-12-31 01:17:05.570000",NULL,63.385
90111,18518,2,"2021-12-31 02:50:04.256000",NULL,63.417
90112,18519,2,"2021-12-31 04:23:02.934000",NULL,63.448
90113,18520,2,"2021-12-31 05:56:01.589000",NULL,63.48
90114,18521,2,"2021-12-31 07:29:00.249000",NULL,63.511
90115,18522,2,"2021-12-31 09:01:58.901000",NULL,63.543
90116,18523,2,"2021-12-31 10:34:57.545000",NULL,63.574
90117,18524,2,"2021-12-31 12:07:56.182000",NULL,63.606
90118,18525,2,"2021-12-31 13:40:54.812000",NULL,63.637
90119,18526,2,"2021-12-31 15:13:53.434000",NULL,63.669
90120,18527,2,"2021-12-31 16:46:52.048000",NULL,63.7
90121,18528,2,"2021-12-31 18:19:50.654000",NULL,63.732
90122,18529,2,"2021-12-31 19:52:49.262000",NULL,63.763
90123,18530,2,"2021-12-31 21:25:47.854000",NULL,63.794
90124,18531,2,"2021-12-31 22:58:46.438000",NULL,63.826
90142,18532,2,"2022-01-01 00:31:45.014000",NULL,63.857
90143,18533,2,"2022-01-01 02:04:43.582000",NULL,63.889
90144,18534,2,"2022-01-01 03:37:42.143000",NULL,63.92
90145,18535,2,"2022-01-01 05:10:40.696000",NULL,63.951
90146,18536,2,"2022-01-01 06:43:39.242000",NULL,63.983
90147,18537,2,"2022-01-01 08:16:37.779000",NULL,64.014
90148,18538,2,"2022-01-01 09:49:36.309000",NULL,64.045
90149,18539,2,"2022-01-01 11:22:34.831000",NULL,64.077
90150,18540,2,"2022-01-01 12:55:33.345000",NULL,64.108
90151,18541,2,"2022-01-01 14:28:31.852000",NULL,64.139
90152,18542,2,"2022-01-01 16:01:30.351000",NULL,64.171
90153,18543,2,"2022-01-01 17:34:28.842000",NULL,64.202
90154,18544,2,"2022-01-01 19:07:27.245000",NULL,64.233
90155,18545,2,"2022-01-01 20:40:25.705000",NULL,64.264
90156,18546,2,"2022-01-01 22:13:24.158000",NULL,64.295
90157,18547,2,"2022-01-01 23:46:22.603000",NULL,64.327
90173,18548,2,"2022-01-02 01:19:21.041000",NULL,64.358
90174,18549,2,"2022-01-02 02:52:19.471000",NULL,64.389
90175,18550,2,"2022-01-02 04:25:17.893000",NULL,64.42
90176,18551,2,"2022-01-02 05:58:16.308000",NULL,64.451
90177,18552,2,"2022-01-02 07:31:14.714000",NULL,64.483
90178,18553,2,"2022-01-02 09:04:13.114000",NULL,64.514
90179,18554,2,"2022-01-02 10:37:11.505000",NULL,64.545
90180,18555,2,"2022-01-02 12:10:09.889000",NULL,64.576
90181,18556,2,"2022-01-02 13:43:08.265000",NULL,64.607
90182,18557,2,"2022-01-02 15:16:06.634000",NULL,64.638
90183,18558,2,"2022-01-02 16:49:04.995000",NULL,64.669
90184,18559,2,"2022-01-02 18:22:03.348000",NULL,64.7
90185,18560,2,"2022-01-02 19:55:01.667000",NULL,64.732
90186,18561,2,"2022-01-02 21:27:59.998000",NULL,64.763
90187,18562,2,"2022-01-02 23:00:58.320000",NULL,64.794
90204,18563,2,"2022-01-03 00:33:56.635000",NULL,64.825
90205,18564,2,"2022-01-03 02:06:54.941000",NULL,64.856
90206,18565,2,"2022-01-03 03:39:53.240000",NULL,64.887
90207,18566,2,"2022-01-03 05:12:51.530000",NULL,64.918
90208,18567,2,"2022-01-03 06:45:49.813000",NULL,64.949
90209,18568,2,"2022-01-03 08:18:48.087000",NULL,64.979
90210,18569,2,"2022-01-03 09:51:46.354000",NULL,65.01
90211,18570,2,"2022-01-03 11:24:44.612000",NULL,65.041
90212,18571,2,"2022-01-03 12:57:42.863000",NULL,65.072
90213,18572,2,"2022-01-03 14:30:41.105000",NULL,65.103
90214,18573,2,"2022-01-03 16:03:39.340000",NULL,65.134
90215,18574,2,"2022-01-03 17:36:37.566000",NULL,65.165
90216,18575,2,"2022-01-03 19:09:35.785000",NULL,65.196
90217,18576,2,"2022-01-03 20:42:33.995000",NULL,65.227
90218,18577,2,"2022-01-03 22:15:32.198000",NULL,65.257
90219,18578,2,"2022-01-03 23:48:30.392000",NULL,65.288
90235,18579,2,"2022-01-04 01:21:28.579000",NULL,65.319
90236,18580,2,"2022-01-04 02:54:26.757000",NULL,65.35
90237,18581,2,"2022-01-04 04:27:24.927000",NULL,65.38
90238,18582,2,"2022-01-04 06:00:23.090000",NULL,65.411
90239,18583,2,"2022-01-04 07:33:21.244000",NULL,65.442
90240,18584,2,"2022-01-04 09:06:19.340000",7813,65.473
90241,18585,2,"2022-01-04 10:39:17.483000",NULL,65.504
90242,18586,2,"2022-01-04 12:12:15.613000",NULL,65.534
90243,18587,2,"2022-01-04 13:45:13.743000",NULL,65.565
90244,18588,2,"2022-01-04 15:18:11.866000",NULL,65.596
90245,18589,2,"2022-01-04 16:51:09.959000",NULL,65.626
90246,18590,2,"2022-01-04 18:24:08.071000",NULL,65.657
90247,18591,2,"2022-01-04 19:57:06.177000",NULL,65.688
90248,18592,2,"2022-01-04 21:30:04.277000",NULL,65.718
90249,18593,2,"2022-01-04 23:03:02.371000",NULL,65.749
90265,18594,2,"2022-01-05 00:36:00.458000",NULL,65.779
90266,18595,2,"2022-01-05 02:08:58.539000",NULL,65.81
90267,18596,2,"2022-01-05 03:41:56.559000",NULL,65.841
90268,18597,2,"2022-01-05 05:14:54.623000",NULL,65.871
90269,18598,2,"2022-01-05 06:47:52.681000",NULL,65.902
90270,18599,2,"2022-01-05 08:20:50.734000",NULL,65.932
90271,18600,2,"2022-01-05 09:53:48.780000",NULL,65.963
90272,18601,2,"2022-01-05 11:26:46.820000",NULL,65.993
90273,18602,2,"2022-01-05 12:59:44.851000",NULL,66.023
90274,18603,2,"2022-01-05 14:32:42.876000",NULL,66.054
90275,18604,2,"2022-01-05 16:05:40.899000",NULL,66.084
90276,18605,2,"2022-01-05 17:38:38.916000",NULL,66.115
90277,18606,2,"2022-01-05 19:11:36.928000",NULL,66.145
90278,18607,2,"2022-01-05 20:44:34.933000",NULL,66.175
90279,18608,2,"2022-01-05 22:17:32.933000",NULL,66.206
90280,18609,2,"2022-01-05 23:50:30.927000",NULL,66.236
90297,18610,2,"2022-01-06 01:23:28.916000",NULL,66.266
90298,18611,2,"2022-01-06 02:56:26.884000",NULL,66.297
90299,18612,2,"2022-01-06 04:29:24.865000",NULL,66.327
90300,18613,2,"2022-01-06 06:02:22.842000",NULL,66.357
90301,18614,2,"2022-01-06 07:35:20.813000",NULL,66.387
90302,18615,2,"2022-01-06 09:08:18.781000",NULL,66.418
90303,18616,2,"2022-01-06 10:41:16.743000",NULL,66.448
90304,18617,2,"2022-01-06 12:14:14.701000",NULL,66.478
90305,18618,2,"2022-01-06 13:47:12.654000",NULL,66.508
90306,18619,2,"2022-01-06 15:20:10.603000",NULL,66.538
90307,18620,2,"2022-01-06 16:53:08.547000",NULL,66.569
90308,18621,2,"2022-01-06 18:26:06.488000",NULL,66.599
90309,18622,2,"2022-01-06 19:59:04.425000",NULL,66.629
90310,18623,2,"2022-01-06 21:32:02.358000",NULL,66.659
90311,18624,2,"2022-01-06 23:05:00.287000",NULL,66.689
90327,18625,2,"2022-01-07 00:37:58.210000",NULL,66.719
90328,18626,2,"2022-01-07 02:10:56.130000",NULL,66.749
90329,18627,2,"2022-01-07 03:43:54.045000",NULL,66.779
90330,18628,2,"2022-01-07 05:16:51.959000",NULL,66.809
