f,att_rot,G1,G2,G3,th1,th2,th3,ph1,ph2,ph3,O1/G1,O2/G2,O3/G3
233.49999999999997,14,123.60481769597543,121.36860665748308,93.6005262610242,92.15650650950845,90.1600495374705,2.367935599920822,20.6266964779992,-75.75319865784635,63.3391169218376,2268.333232211396,-4308.722318650674,-1144.0014166704063
233.49999999999997,15,123.47693893116683,121.18533232572244,93.5495927003552,92.15717010291662,90.16013288606365,2.3673680304130724,20.670515220626555,-75.79879817157969,63.33803806392423,2210.962691120874,-4230.574841831656,-1143.8842161111845
233.49999999999997,16,123.34883256460598,121.00258692238862,93.49786678632016,92.15781603966929,90.16020711817417,2.366775983163226,20.713903603105457,-75.8439699653306,63.33549303650524,2152.777771678761,-4151.169762701976,-1143.7470710704513
233.49999999999997,17,123.22058198503115,120.82048302249352,93.44538962581392,92.15844406254764,90.16027196339877,2.3661595496319023,20.756837609909475,-75.88868722679355,63.33147917602808,2093.8020251243897,-4070.5379221198837,-1143.5899885358951
233.49999999999997,18,123.09226939787558,120.63913052398743,93.39220251638692,92.15905382307115,90.16032747998901,2.3655192733637156,20.799293953488032,-75.9329239521018,63.32601152852152,2034.0588536401613,-3988.7101958030885,-1143.4132806722823
233.49999999999997,19,122.96397591067144,120.45863842922287,93.33834694502312,92.15964502461601,90.16037346263178,2.3648558034939158,20.84124994650839,-75.97665418864494,63.31914016282373,1973.571606853171,-3905.7177014914196,-1143.2175644896645
233.49999999999997,20,122.83578167974859,120.2791131273073,93.28386443584333,92.16021739325622,90.1604098339849,2.364169338899284,20.8826834203307,-76.01985263665267,63.31086777047158,1912.3635506871037,-3821.59166016114,-1143.002856477485
233.49999999999997,21,122.70776521280668,120.1006580027837,93.22879660158739,92.16077066164532,90.16043650397441,2.3634605384343716,20.92357315743199,-76.06249500148617,63.3012233899747,1850.457720533089,-3736.363161329028,-1142.7696736248245
233.49999999999997,22,122.58000452752187,119.92337551847173,93.17318501516428,92.16130461347034,90.16045337995313,2.362729622527267,20.96389805855269,-76.10455697071602,63.29020130346825,1787.8772057749918,-3650.0635799678685,-1142.5180322505375
233.49999999999997,23,122.45257622928361,119.7473643153149,93.11707123181041,92.16181900187136,90.16046022990656,2.3619771510601653,21.003637724509613,-76.14601544862654,63.27783647505155,1724.644928076859,-3562.7241183355018,-1142.2484104334858
233.49999999999997,24,122.32555530701315,119.57272222254417,93.06049672755827,92.162313635958,90.16045728533292,2.3612037488741247,21.04277265928208,-76.18684733261233,63.264152759885214,1660.7835983439993,-3474.37620144802,-1141.9612252083489
233.49999999999997,25,122.1990154636906,119.39954353657542,93.00350279787047,92.16278831518619,90.16044419321128,2.3604097336961867,21.081283927804975,-76.22703061006386,63.24916255170429,1596.3158032941508,-3385.05111723385,-1141.6566705641949
233.49999999999997,26,122.07302873726248,119.22792068895231,92.9461305774809,92.16324285701438,90.16042102948543,2.35959550357752,21.119153464217366,-76.26654368050298,63.23287640460534,1531.2639037557067,-3294.7802251616636,-1141.3350377947766
233.49999999999997,27,121.94766719542416,119.05794345327001,92.88842100071764,92.16367706542154,90.16038773391269,2.3587617598667174,21.156362773567984,-76.30536567109857,63.21532116481019,1465.6504324946707,-3203.594830657499,-1140.9967734791346
233.49999999999997,28,121.82299984160464,118.8896992932826,92.83041470309162,92.1640908110082,90.16034414142719,2.357908886466398,21.192895178862198,-76.3434763049282,63.19652208899013,1399.4973906509697,-3111.526242279727,-1140.6422193793678
233.49999999999997,29,121.69909542583672,118.723273259964,92.77215203703473,92.16448400668183,90.16029035780274,2.3570373676898733,21.228733770941464,-76.38085590743496,63.17648594532132,1332.8268786014537,-3018.605735778296,-1140.2716689986523
233.49999999999997,30,121.5760193823401,118.55874756441693,92.71367299419698,92.16485646163227,90.16022628622626,2.3561478038599684,21.263863581288415,-76.41748570941682,63.15523241762449,1265.6604391269475,-2924.864463526455,-1139.8854766589184
233.49999999999997,31,121.45383798716894,118.3962025639616,92.65501719091458,92.16520809615542,90.16015199528339,2.3552405833603602,21.298268560410325,-76.45334720540653,63.13278443984441,1198.0199389880042,-2830.3336564056467,-1139.4840054492931
233.49999999999997,32,121.33261487661777,118.23571555321374,92.59622381462503,92.1655388244375,90.16006726710859,2.354316076781089,21.331934076937323,-76.48842288119936,63.1091317413133,1129.9268396947975,-2735.0443620565566,-1139.067405864652
233.49999999999997,33,121.21241120856695,118.0773615186147,92.53733162995496,92.16584855458277,90.15997221552102,2.3533750518542624,21.36484681642849,-76.52269579773372,63.08432268857874,1061.4022088624345,-2639.027587362057,-1138.6362964983682
233.49999999999997,34,121.09328787138763,117.92121282366777,92.47837888043367,92.16613725580814,90.1598667794988,2.3524178866550893,21.396993124486343,-76.55614973906529,63.058363313969814,992.467223558089,-2542.314238360742,-1138.190996895222
233.49999999999997,35,120.97530441697663,117.76733988778305,92.41940329839406,92.16640481313901,90.15975107779789,2.351444978054657,21.428359731449195,-76.5887689669402,63.0312590775816,923.1429401365717,-2444.9351806643176,-1137.731610643226
233.49999999999997,36,120.85851715086821,117.61581012113524,92.36044201930295,92.16665122393425,90.15962499201997,2.3504568575519786,21.458935246291418,-76.6205385228516,63.00301996304152,853.4498451893162,-2346.921198206099,-1137.2586171984733
233.49999999999997,37,120.74298213963164,117.46668855563986,92.30153170427731,92.16687648814799,90.15948855123041,2.349454229431743,21.48870791901994,-76.65144424960116,62.97369218749504,783.4085305585911,-2248.302848428979,-1136.7725667026523
233.49999999999997,38,120.62875361088044,117.32003796265339,92.24270830042725,92.16708053969786,90.15934191605858,2.348437384839484,21.51766638580773,-76.68147246092896,62.943260974843994,713.0394943517732,-2149.11069110068,-1136.2736616236816
233.49999999999997,39,120.51588372211363,117.17591823759817,92.18400714017093,92.1672633602408,90.15918488954227,2.3474067808082237,21.54580076944901,-76.71061034912039,62.911753416319435,642.3627266073355,-2049.375104265281,-1135.7621699732829
233.49999999999997,40,120.40442315587423,117.03438746015291,92.12546290153155,92.16742500321833,90.15901768089758,2.346363066722967,21.573101248292577,-76.73884553607351,62.87916550357735,571.3982182042292,-1949.1263788201713,-1135.2385205789071
233.49999999999997,41,120.29442112694925,116.89550070293988,92.06710956862327,92.16756547018855,90.15884019604795,2.345306627093442,21.599558604639547,-76.76616651667152,62.845520369332334,500.1657769318603,-1848.3946717331717,-1134.7030464970355
233.49999999999997,42,120.18592494635865,116.75931123221915,92.00898039305683,92.1676847413729,90.15865259772299,2.344237980668923,21.62516428593538,-76.79256222886423,62.81084001019339,428.68498233940505,-1747.2100354868248,-1134.1562169305093
233.49999999999997,43,120.07898053475206,116.62586898040917,91.9511079212031,92.16778290967513,90.15845489392538,2.343157747069544,21.64991019303979,-76.81802265940384,62.77514886606473,356.9752748292342,-1645.6022821487743,-1133.5984621481487
233.49999999999997,44,119.97363166106562,116.49522288196671,91.8935238871772,92.16786003311985,90.15824714143548,2.3420661322546916,21.673789107629467,-76.8425378740139,62.73841248857772,285.0558072094017,-1543.6012582403862,-1133.029809793393
233.49999999999997,45,119.86992100182786,116.3674184782076,91.83625929359191,92.16791611116255,90.15802939192511,2.340963816439973,21.6967939392245,-76.8660990336537,62.700673996733926,212.94569125652774,-1441.2365321491257,-1132.4508672726158
233.49999999999997,46,119.76788903937188,116.24249897401872,91.77934431372854,92.1679512335367,90.15780170151638,2.33985112826796,21.71891855443395,-76.88869795369006,62.6619339752945,140.66373348846702,-1338.5375249482838,-1131.8618978140244
233.49999999999997,47,119.66757466735751,116.12050649936569,91.72280834076932,92.16796549164746,90.15756421876723,2.3387288134152833,21.74015730054453,-76.91032656799025,62.62222152675378,68.22858157985165,-1235.5336716974834,-1131.2634389934722
233.49999999999997,48,119.56901873140757,116.00147896925056,91.66667988434561,92.16795890730045,90.15731690159772,2.337596997716519,21.760502275860635,-76.93097827441314,62.58150843039543,-4.340481087560618,-1132.2540007149148,-1130.6555806059732
233.49999999999997,49,119.47225052580403,115.88545414006258,91.61098665444057,92.16793166719206,90.15705996818342,2.3364563599817734,21.779953724083345,-76.95064620792247,62.5398365688745,-77.02654728344284,-1028.727674812185,-1130.0388923030846
233.49999999999997,50,119.37730884353422,115.77246546717063,91.55575548798049,92.16788380631948,90.15679343442491,2.335307447636859,21.798503811296303,-76.96932501047749,62.49722447258074,-149.81039187081174,-924.983406602146,-1129.413811214862
233.49999999999997,51,119.28422487175494,115.66254599255157,91.50101232442317,92.16781543325138,90.15651739085317,2.3341505057454452,21.816149808940285,-76.98700918390949,62.45365467116279,-222.67427617442945,-821.0500232420925,-1128.7805387971275
233.49999999999997,52,119.19303003668468,115.555725541009,91.4467822567917,92.16772667452813,90.15623194724023,2.3329861763801705,21.83288804024614,-77.00369427938115,62.409156263824485,-295.6002092249548,-716.9560356447977,-1128.1395748456043
233.49999999999997,53,119.10375298674013,115.45203258632563,91.39308945546298,92.1676176274631,90.15593727307692,2.331814778122207,21.848716207731336,-77.01937611122169,62.36371340568679,-368.5706001056064,-612.7299161787662,-1127.4911084246348
233.49999999999997,54,119.01642197504708,115.35149213524944,91.33995719650153,92.16748846164067,90.15563338466241,2.3306369242667833,21.86363147755512,-77.0340516686364,62.317367938008154,-441.5677598060202,-508.39978313178733,-1126.8358262919066
233.49999999999997,55,118.93106161222256,115.25412903864762,91.2874078510321,92.16733929930146,90.15532055472522,2.329452852465937,21.87763324736149,-77.04771770077451,62.27008563689452,-514.5745933917867,-403.9938895551184,-1126.173681675145
233.49999999999997,56,118.84769762366005,115.15996355450824,91.23546286236295,92.16717024884024,90.15499864503288,2.3282631694106963,21.890719035878327,-77.06037262382684,62.22190826957235,-587.5735051361387,-299.5399541047691,-1125.505401494526
233.49999999999997,57,118.76635252381448,115.06901696911673,91.18414276508075,92.16698151328708,90.15466806212356,2.3270684021236225,21.902888228229074,-77.07201408640961,62.172845540003635,-660.5474266609048,-195.06599781974504,-1124.8313429066748
233.49999999999997,58,118.68704708497236,114.98130581349025,91.13346715255436,92.16677318977982,90.15432869206111,2.325868746740927,21.914140694856847,-77.08264152556954,62.12288294113731,-733.4794621986873,-90.59948526358848,-1124.1516863683419
233.49999999999997,59,118.60980127468996,114.89684442315327,91.08345467119331,92.1665454945075,90.15398082511715,2.324664665305748,21.924476321554728,-77.09225498353281,62.07201414050364,-806.3527233517748,13.832335225620001,-1123.4668105590122
233.49999999999997,60,118.53463289085676,114.81565105055283,91.03412308300933,92.16629854845765,90.15362455435965,2.323456823429179,21.933895674009953,-77.10085253796457,62.0202891901769,-879.15049931737,118.20143796522898,-1122.7773493937711
233.49999999999997,61,118.46155837145014,114.737732823936,90.98548916661078,92.16603255430628,90.1532600260283,2.3222455632336048,21.942399739661806,-77.10843676870893,61.96769280615906,-951.8562034232183,222.48139131703365,-1122.083522015336
233.49999999999997,62,118.39059271520985,114.66310155033298,90.9375687692102,92.16574769072913,90.15288741248669,2.32103119055453,21.94998983690993,-77.11500795502565,61.91422575496872,-1024.4533671421784,326.64488544464047,-1121.3857494456383
233.49999999999997,63,118.32174968621722,114.59176422248483,90.8903768141393,92.16544410884698,90.15250692445385,2.319814109967802,21.956667429836983,-77.12056812447575,61.85988351113272,-1096.925525640241,430.66521136132815,-1120.6842098767497
233.49999999999997,64,118.25504048464488,114.52372699596043,90.84392733687037,92.16512204808869,90.1521185383309,2.318595156955936,21.96243510830088,-77.12511950218979,61.80473510741141,-1169.2565248564063,534.515690595232,-1119.9798299119675
233.49999999999997,65,118.19047619159403,114.45899451351983,90.79823330855604,92.1647816294343,90.1517225731018,2.3173741479777092,21.967295090812886,-77.12866452616763,61.74868886132906,-1241.4301603453025,638.1696898476014,-1119.2723187279048
233.49999999999997,66,118.1280652276811,114.39756897601275,90.75330690389411,92.16442311868542,90.15131912166363,2.316151926075522,21.97125065078001,-77.1312065118122,61.69180836453938,-1313.4304719450297,741.6008698147998,-1118.5624644557195
233.49999999999997,67,118.06781521407528,114.33945080306462,90.70915929179986,92.16404670529649,90.15090841576242,2.3149286652627334,21.974305005900195,-77.13274924118726,61.63408551456088,-1385.2414647938704,844.783013024124,-1117.8505516994999
233.49999999999997,68,118.0097320229331,114.28463835817381,90.66580076535755,92.16365259542886,90.15049057055369,2.313704998214244,21.97646196601012,-77.13329711369855,61.57555863625848,-1456.8473205945184,947.6901159485442,-1117.1371261400202
233.49999999999997,69,117.95382016265872,114.23312893026319,90.62324067937652,92.16324097407112,90.15006582863401,2.3124812894953113,21.977725662145087,-77.13285471964153,61.51619887289902,-1528.2322901653638,1050.2962105925067,-1116.4224367946717
233.49999999999997,70,117.90008236744664,114.18491780847964,90.58148744947229,92.16281214636031,90.14963426937899,2.3112577346003436,21.97810089891185,-77.13142723399837,61.45599337183968,-1599.3807918688838,1152.5755058316777,-1115.7067607083848
233.49999999999997,71,117.84852084005895,114.1399983737385,90.54054864749209,92.16236622385095,90.1491959737108,2.310034953869526,21.977592065895617,-77.12902041886795,61.39499753892066,-1670.277113064262,1254.5024230268418,-1114.990733129141
233.49999999999997,72,117.79913556916185,114.09836217897634,90.50043091204962,92.1619034907117,90.14875147365414,2.3088132957982475,21.976204628536376,-77.1256405335976,61.33317195395152,-1740.9058212488758,1356.0515183856105,-1114.2745181399303
233.49999999999997,73,117.75192514080264,114.05999941752513,90.46113997800134,92.16142418196517,90.14830077003931,2.307593082487981,21.97394446554464,-77.12129414422691,61.27053534874198,-1811.251593436079,1457.1974809475983,-1113.5586734055662
233.49999999999997,74,117.70688722402036,114.024898617519,90.42268075173837,92.16092849585665,90.14784394871518,2.306374882061248,21.970817307297885,-77.11598832514859,61.20711783429466,-1881.299007444307,1557.915115885364,-1112.8434719504314
233.49999999999997,75,117.6640179949392,113.99304623106816,90.38505722394324,92.16041673657554,90.14738139333217,2.3051588867030834,21.966829452869327,-77.10973075090673,61.14287750216283,-1951.0328008400552,1658.1794672132792,-1112.1293759579187
233.49999999999997,76,117.62331201177389,113.96442753436857,90.34827256495186,92.15988910912927,90.14691317959269,2.3039456384036954,21.96198766337495,-77.10252938098833,61.07786169716159,-2020.437808753013,1757.9656589170818,-1111.4166902442662
233.49999999999997,77,117.58476273227943,113.93902629781726,90.31232902689104,92.15934588975998,90.14643959560564,2.302735340920951,21.956299118958537,-77.09439246871383,61.01203375517339,-2089.4989243937816,1857.2489206775733,-1110.7059380045282
233.49999999999997,78,117.54836226102267,113.91682401097447,90.27722813049868,92.15878729509681,90.14596077530089,2.301528618248978,21.949771001848724,-77.08532912917538,60.94543764761676,-2158.2010615094246,1956.0047445389562,-1109.9974062191231
233.49999999999997,79,117.51410128825252,113.89780115726447,90.24297053399758,92.1582136646287,90.14547698508814,2.3003259133628164,21.942411166402483,-77.07534856892381,60.878081397492814,-2226.529264359634,2054.208737658226,-1109.2914862405844
233.49999999999997,80,117.48196964188718,113.88193665156125,90.20955602477102,92.15762514055415,90.1449883151474,2.2991274120356815,21.93422737500435,-77.06446046391697,60.8099378332349,-2294.4685015626956,2151.836590406922,-1108.5885833904954
233.49999999999997,81,117.45195521248048,113.86920736792476,90.1769836475509,92.15702209275658,90.14449514362768,2.2979333573264333,21.92522840315285,-77.05267509738819,60.74100712970703,-2362.004060626282,2248.864266592449,-1107.8889791075642
233.49999999999997,82,117.42404533423117,113.85958968470844,90.14525166407452,92.15640473073495,90.14399757497002,2.2967444489914035,21.915422369658497,-77.04000269745362,60.671337049253,-2429.120787577094,2345.267648387051,-1107.1931543956287
233.49999999999997,83,117.39822552719373,113.85305709687306,90.11435756280505,92.15577338470307,90.14349581330822,2.29556087722473,21.90481879417189,-77.026454526911,60.6008772953333,-2495.8042169719224,2441.0230802695582,-1106.5014143221747
233.49999999999997,84,117.37448045707202,113.84958246011874,90.08429806980543,92.15512829430979,90.14299035337346,2.294383089754365,21.893426826353,-77.01204180956766,60.5296749842924,-2562.0395256416123,2536.1068932272156,-1105.8141938941696
233.49999999999997,85,117.35279348665323,113.84913741094957,90.05506920761185,92.15446970755201,90.14248101283793,2.2932113988140714,21.881256094760086,-76.9967762030565,60.45771889300249,-2627.811983653234,2630.49544844119,-1105.1317543395212
233.49999999999997,86,117.33314715749067,113.85169133869604,90.02666624590823,92.15379800198491,90.14196824071676,2.2920464066648756,21.868316302930694,-76.98066986357084,60.385043699324754,-2693.1069357918605,2724.165520494597,-1104.4546977855819
233.49999999999997,87,117.31552206617049,113.85721263252749,89.99908374285309,92.15311346879443,90.14145229723971,2.290888194270918,21.854618055800696,-76.96373528535612,60.31162075096856,-2757.9098813132146,2817.093872664625,-1103.783165784862
233.49999999999997,88,117.29989832448412,113.86566829352137,89.97231559510747,92.15241631301868,90.14093331228337,2.289737255289164,21.840171753743846,-76.94598527270855,60.237456723006076,-2822.2062311717737,2909.2574557387034,-1103.1175446873376
233.49999999999997,89,117.28625487623471,113.87702370645529,89.9463550199671,92.15170689097128,90.14041150056323,2.2885938906391003,21.824988116160778,-76.92743309010224,60.1625692393162,-2885.9814478798908,3000.6333907025637,-1102.4581653185712
233.49999999999997,90,117.2745691680594,113.8912431659246,89.9211946056726,92.15098555926919,90.1398872188032,2.2874586616691532,21.809078534872192,-76.90809221808568,60.086979119037935,-2949.2211491597845,3091.198942440145,-1101.805517347849
233.49999999999997,91,117.26481811261027,113.90828929615232,89.8968262684064,92.1502525267191,90.13936056485768,2.286331689128812,21.792454202604517,-76.88797662729378,60.01065258778543,-3011.9108514888035,3180.931545146749,-1101.1597455532865
233.49999999999997,92,117.25697714823485,113.92812361040687,89.87324135602414,92.14950817848215,90.13883184822853,2.2852135053502303,21.77512697540009,-76.86710051690204,59.933647964745404,-3074.036187676732,3269.8087982806614,-1100.5213064534262
233.49999999999997,93,117.2510209206612,113.95070605583983,89.85043059415139,92.14875282737766,90.13830136981078,2.2841043356367052,21.757108810281334,-76.84547852201833,59.85592637832823,-3135.5828507521614,3357.8084650518786,-1099.8904808055142
233.49999999999997,94,117.24692312558939,113.97599546186176,89.82838416569022,92.14798674942526,90.13776923281674,2.2830047673449787,21.7384118009273,-76.82312554380307,59.77754162032696,-3196.536474765059,3444.908466432014,-1099.2677154271832
233.49999999999997,95,117.24465609791672,114.00394933126,89.80709167381053,92.14721033418022,90.13723576512899,2.2819149551772884,21.719048813268344,-76.80005678023288,59.69844706013857,-3256.8828968878006,3531.0868928428754,-1098.6530947873607
233.49999999999997,96,117.24419173508959,114.03452386244884,89.78654217539624,92.14642389220153,90.13670125603437,2.2808351884963725,21.69903231325773,-76.77628779236527,59.61867886450135,-3316.6078051369345,3616.3220318212925,-1098.047052122844
233.49999999999997,97,117.24550055838706,114.06767397793581,89.76672429514626,92.14562771407398,90.13616584113763,2.2797661020835536,21.678375626990793,-76.7518344240824,59.53827202595505,-3375.697104009373,3700.5923054064588,-1097.449948084357
233.49999999999997,98,117.24855245763469,114.10335331984491,89.74762608251038,92.14482218105735,90.13562974504057,2.2787077549181807,21.65709190278914,-76.72671288241285,59.457185659996156,-3434.136609295461,3783.8763707918024,-1096.861986650973
233.49999999999997,99,117.2533162524967,114.14151475530686,89.72923518442704,92.14400764874443,90.1350933686081,2.2776606366161967,21.635195037813084,-76.7009393940508,59.375465393156105,-3491.9123421396894,3866.1529503439738,-1096.283400368516
233.49999999999997,100,117.259760064991,114.18210925930242,89.71153877774772,92.14318443459443,90.13455687398108,2.276625133360713,21.61269858828947,-76.67453088784215,59.29310215844807,-3549.0101389015817,3947.401118392865,-1095.7146024032027
233.49999999999997,101,117.26785104425784,114.22508724511727,89.69452361514159,92.14235290827106,90.13402049756901,2.275601499576008,21.589616786205227,-76.64750424021867,59.21011767703775,-3605.416123804415,4027.5999824268897,-1095.1557586373547
233.49999999999997,102,117.27755569243533,114.27039773642383,89.67817607393545,92.14151341198601,90.1334844795181,2.274590121516728,21.56596388206845,-76.61987669753398,59.126521541794816,-3661.1162492003505,4106.728931236309,-1094.6071087100281
233.49999999999997,103,117.28883963735296,114.31798866988996,89.66248211956126,92.14066630421007,90.13294914867106,2.2735912702762295,21.54175444641853,-76.59166581995187,59.04231789120703,-3716.096713500291,4184.767536210544,-1094.0691052010777
233.49999999999997,104,117.30166770213067,114.36780668757278,89.6474274272263,92.13981195864773,90.13241454898748,2.2726053690081747,21.517003325892766,-76.5628894050039,58.957524431918195,-3770.3436445348702,4261.695599004677,-1093.5417037062125
233.49999999999997,105,117.31600406585146,114.41979819276673,89.6329972931478,92.13895074154766,90.13188121913639,2.2716326844695525,21.49172566831381,-76.53356521152429,58.87215074562132,-3823.84331825621,4337.492947646629,-1093.0252456917049
233.49999999999997,106,117.33181227126772,114.47390752043206,89.61917672859722,92.13808304159383,90.13134921123044,2.2706735521104546,21.465936464400258,-76.50371165555893,58.78620864033171,-3876.5818880996408,4412.139878587826,-1092.520021225515
233.49999999999997,107,117.34905508065518,114.530078702035,89.60595050473216,92.13720918890125,90.13081880731863,2.269728292613964,21.43965129171371,-76.4733471437954,58.69971275703617,-3928.545808832161,4485.616726395695,-1092.026073868361
233.49999999999997,108,117.36769480212172,114.58825473053054,89.59330305174946,92.13632957688499,90.13029030596705,2.2687972021455702,21.41288586352176,-76.44249020435275,58.612680143579,-3979.721489862482,4557.904080505765,-1091.5436468981734
