f,att_rot,G11,G12,G13,G21,G22,G23,G31,G32,G33,O1,O2,O3
233.49999999999997,189,113.45014818842847,39.33194843310545,-4.3617484736794685,-549513.7788598152,-33.283108060246285,115.89012830409008,-0.2336429145936463,637845.3671547113,2.159755038033521,2.770719737056777,89.26603770915888,-96743.7530267496
233.49999999999997,190,113.48660752505725,39.30748322179351,-4.362284299665682,-544637.294759897,-33.327945372424985,115.92515972918807,-0.23404275578326214,630972.8590274265,2.162153297487931,2.7698906105987726,89.26812332412571,-96742.22612185351
233.49999999999997,191,113.52276452561664,39.28369932519994,-4.362846294017939,-539624.7678897275,-33.37174626313963,115.95976394820613,-0.2344587109030622,623909.5494977615,2.1644788649534674,2.769150935248965,89.27054766654415,-96740.51366438641
233.49999999999997,192,113.55865617031652,39.260593432519705,-4.363435142440746,-534477.5788647695,-33.41453969839895,115.99397955763808,-0.2348904676574287,616657.4386798767,2.1667319245103123,2.7685010669862584,89.27332765196212,-96738.60671870036
233.49999999999997,193,113.59432032616904,39.23816101399454,-4.364051726556279,-529197.126177954,-33.45635565740911,116.02784628602062,-0.23533790031090338,609218.5736428107,2.1689110654942674,2.7679427493324966,89.27648033843458,-96736.53881464268
233.49999999999997,194,113.62979608350152,39.21639731956052,-4.3646967938529775,-523784.8709119411,-33.49722534308964,116.06140483378155,-0.23580049075663406,601595.0733349959,2.1710159890033855,2.7674767107097993,89.28002293776592,-96734.30936441197
233.49999999999997,195,113.66512329378008,39.195296939960635,-4.365371120430147,-518242.29351950646,-33.537181506016154,116.09469715602958,-0.23627807197626982,593789.0960665881,2.1730486334056023,2.7671020400612325,89.28397274888982,-96731.93638683317
233.49999999999997,196,113.70034287002656,39.17485385331051,-4.366075603449959,-512570.9122969219,-33.57625800043266,116.12776610808963,-0.23677073568538456,585802.8538242669,2.175005730511146,2.7668218256048394,89.28834717284664,-96729.44471378275
233.49999999999997,197,113.73549635465685,39.15506161469877,-4.366811100905151,-506772.2830853544,-33.614489665821665,116.16065531536618,-0.2372775653813699,577638.6059284918,2.1768866440513417,2.7666367991417555,89.2931636517849,-96726.84713252127
233.49999999999997,198,113.77062607397312,39.13591347051585,-4.367578374116971,-500847.98440674006,-33.651912817044135,116.1934096162099,-0.23779880701828648,569298.6502361189,2.1786930122429515,2.7665467965890884,89.29843966660935,-96724.17794980644
233.49999999999997,199,113.80577495963253,39.11740161630376,-4.368378247810287,-494799.6408443002,-33.688564152459,116.22607395258345,-0.2383337829866595,560785.3445470526,2.1804219218647836,2.766554230686344,89.30419273415289,-96721.4439499447
233.49999999999997,200,113.84098669737577,39.09951842660681,-4.369211545099143,-488628.88941179554,-33.72448201610095,116.2586946157726,-0.2388823689442917,552101.0651714479,2.1820742437877305,2.766658996852426,89.31044028447475,-96718.69417935243
233.49999999999997,201,113.87630520302146,39.082255593384076,-4.3700791775511005,-482337.4069702766,-33.7597048218428,116.29131789872392,-0.239444345784469,543248.2536593622,2.1836495371129816,2.766862193182779,89.31719978198193,-96715.9164036276
233.49999999999997,202,113.91177509335483,39.0656042226752,-4.370981869175905,-475926.8827625321,-33.79427265447918,116.3239911449761,-0.24001936151503334,534229.3610309019,2.1851481492503004,2.7671639605488796,89.32448853883938,-96713.17616376356
233.49999999999997,203,113.94744102043346,39.04955538354684,-4.37192044878026,-469399.04681260925,-33.828225360634626,116.35676152312129,-0.24060711619025832,525046.890575794,2.1865692836233745,2.767565626085505,89.3323238467853,-96710.48728923692
233.49999999999997,204,113.98334802173238,39.034099621336566,-4.372895819654671,-462755.6432959526,-33.86160416508334,116.38967705273586,-0.2412072340631491,515703.3713580299,2.1879126303103176,2.7680677847054103,89.34072282892356,-96707.88366629575
233.49999999999997,205,114.01954133803427,39.01922704519629,-4.373908740380109,-455998.4433444596,-33.894450199516314,116.42278553048939,-0.2418194394678283,506201.3719244363,2.189176164051995,2.768672591441393,89.34970250763742,-96705.40031242985
233.49999999999997,206,114.0560662075909,39.004927820888504,-4.374960007838005,-449129.23701462377,-33.92680548494827,116.45613525509879,-0.24244363461060758,496543.4779414255,2.190363517756981,2.7693779979053454,89.35927967419937,-96703.06277076778
233.49999999999997,207,114.09296811730678,38.991190995720544,-4.376050363508694,-442149.8210377702,-33.95871220264465,116.48977442184264,-0.2430791932161115,486732.31046349043,2.191471857380062,2.770186604218192,89.36947095602049,-96700.92040237813
233.49999999999997,208,114.13029186713602,38.97800667687884,-4.37718068458415,-435062.04095060227,-33.9902128719213,116.52375124843265,-0.24372616065857028,476770.51441178477,2.1925013713939108,2.771098622789643,89.38029276540111,-96698.99902959018
233.49999999999997,209,114.16808273565655,38.965363697371934,-4.378351652886886,-427867.736477845,-34.021350201598,116.55811383867679,-0.24438388018385618,466660.75911688147,2.193452626020097,2.7721144928196044,89.3917612544549,-96697.34084368958
233.49999999999997,210,114.20638531050358,38.95325121218933,-4.379564090055268,-420568.7761893927,-34.052166888323534,116.59290998893371,-0.24505221809953237,456405.7355369991,2.194323985949804,2.7732358039611356,89.40389230730791,-96695.98528078772
233.49999999999997,211,114.24524414332916,38.941657843791596,-4.380818755242997,-413167.0292893982,-34.082705652727704,116.62818730631652,-0.24573086288318702,446008.15937269304,2.1951176943514787,2.774461276105345,89.4167015079197,-96694.97349287746
233.49999999999997,212,114.28470323890271,38.930572374786685,-4.382116231455489,-405664.3992336408,-34.11300944801183,116.66399307997368,-0.24641937225466337,435470.76074159425,2.1958319287338526,2.77579292996497,89.43020411844645,-96694.34808283056
233.49999999999997,213,114.3248059366069,38.91998344295566,-4.38345739712258,-398062.7957630904,-34.14312068114225,116.70037392607348,-0.24711779522098515,424796.29653557856,2.1964671185235773,2.7772308548637032,89.44441507385494,-96694.1516339774
233.49999999999997,214,114.3655953897742,38.90987942436305,-4.384842869693979,-390364.1384858186,-34.173081705425254,116.73737606889594,-0.24782523950359747,413987.5345824898,2.1970229715253593,2.778775680059952,89.45934892226181,-96694.42361922596
233.49999999999997,215,114.40711322065482,38.9002491671171,-4.386273308767567,-382570.3742278804,-34.2029344418475,116.77504500131865,-0.24854218433545583,403047.26437663304,2.1975004634791033,2.7804273604566156,89.4750198285693,-96695.2134624589
233.49999999999997,216,114.44940133466255,38.891080790009546,-4.387749354295042,-374683.4456128067,-34.23272056294412,116.81342553328483,-0.24926770853247734,391978.28906665987,2.1978992834222995,2.7821864199054143,89.49144152106403,-96696.56610260524
233.49999999999997,217,114.49250026205318,38.88236282248051,-4.3892716309494215,-366705.31737643864,-34.262481111517786,116.85256162987876,-0.2500014942497249,380783.4280789258,2.1982205118688487,2.7840524033058465,89.50862731508695,-96698.52160614863
233.49999999999997,218,114.53644960649528,38.87408377136992,-4.390840766092967,-358637.9640846377,-34.29225651567585,116.89249631560129,-0.2507436955282306,369465.5189739633,2.1984599448950792,2.7860288725598252,89.52659006980842,-96701.14523551222
233.49999999999997,219,114.5812879298902,38.866232401787705,-4.3924573160732985,-350483.37808925775,-34.32208669086624,116.93327171637029,-0.25149367303809544,358027.40791465435,2.1986225442313803,2.788112590410063,89.54534213005631,-96704.47159160553
233.49999999999997,220,114.62705266788477,38.85879749355897,-4.3941218259838095,-342243.5607244081,-34.35201048473799,116.97492867923646,-0.252251217887255,346471.96184497303,2.198707102385109,2.790304817257492,89.56489535837441,-96708.54502323164
233.49999999999997,221,114.67378039011257,38.85176762236269,-4.395834837634425,-333920.5165504529,-34.382066152513005,117.01750707786256,-0.25301602419933517,334802.05836251384,2.1987126197895366,2.792606475221831,89.58526108479563,-96713.42642289182
233.49999999999997,222,114.7215062616442,38.84513183685073,-4.397596881913158,-325516.27242967347,-34.41229107767952,117.06104554263617,-0.2537877185074676,323020.588859146,2.198639268064375,2.7950178433795694,89.6064500983091,-96719.16483317733
233.49999999999997,223,114.77026404684278,38.83887918536737,-4.399408288881095,-317032.8649357989,-34.44272131259501,117.10558114806648,-0.25456608346706794,311130.46176349395,2.198488073467748,2.7975385424371515,89.62847261148724,-96725.81043899189
233.49999999999997,224,114.82008573909283,38.832999865388516,-4.401269552643977,-308472.346092602,-34.473392095763984,117.15114983073896,-0.2553510743304456,299134.5994001838,2.198259910537489,2.8001679871993765,89.65133822814269,-96733.39441587059
233.49999999999997,225,114.87100268994904,38.827482721552634,-4.40318115658446,-299836.7729127604,-34.504337419785976,117.1977858686209,-0.2561419795381453,287035.93572090863,2.1979537449178093,2.8029074819139033,89.67505598749159,-96741.99368180784
233.49999999999997,226,114.92304414050463,38.822317932907985,-4.405143370733435,-291128.2207533651,-34.5355900272505,117.24552204558492,-0.25693880429944127,274837.4237156059,2.1975684423628192,2.805757668185446,89.69963426815016,-96751.65794495349
233.49999999999997,227,114.97623744971746,38.81749613591968,-4.407156491282786,-282348.7804084028,-34.56718098251856,117.29438925371075,-0.2577411211967072,262542.0344456403,2.197107437370338,2.808716400828133,89.72508080234286,-96762.41474992616
