f,att_rot,res_med,G11,G12,G13,G21,G22,G23,G31,G32,G33,O1,O2,O3
233.68,53,4236.786557429524,110.34044811915939,42.72991398487697,-2.488605785244754,-214590.05979740803,-29.368524567758996,112.68230161264171,1.008015329177606,163065.73874064084,3.760812374908391,-1.109528041514224,94.16976441340823,-49476.41163908224
233.68,54,4235.313119288522,111.09047053183677,41.93894414241409,-2.4832684084606003,-219136.54161930236,-30.68152644522481,113.47064922770963,1.0039786961746835,169449.15823113467,3.82706143240279,-1.1590948781586041,93.98870372025205,-49462.99165900713
233.68,55,4235.738041851921,111.87301218757821,41.12578426463863,-2.4779535959609156,-224196.92756229502,-32.039631019194104,114.29342722957624,0.999894672871157,176553.69478169235,3.8961844270174186,-1.2107465262955077,93.80894814235538,-49476.072345418026
233.68,56,4238.006262108018,112.68921142042264,40.28996806600353,-2.472666428581638,-229805.0607454513,-33.444141870354635,115.15186907837182,0.9957647850638289,184427.20083969613,3.968315427531156,-1.2645795209695143,93.63077896349384,-49517.95640362664
233.68,57,4242.057470334557,113.54017294676463,39.431047337690146,-2.4674118559959624,-235997.54220685633,-34.89632745725274,116.04717765581745,0.99158998494538,193121.503194784,4.043598020638434,-1.3206975187470944,93.45447243015872,-49591.09171808899
233.68,58,4247.826098450738,114.42695455925758,38.54860037723451,-2.46219427472232,-242813.86908134236,-36.39740006865629,116.98050991034486,0.9873717238428957,202692.66637231738,4.122177724824085,-1.3792052924944693,93.28029960300084,-49698.200570876616
233.68,59,4255.240706217512,115.35053964345437,37.64225384361628,-2.457018361968112,-250296.79856495693,-37.94848610244293,117.9529543041956,0.9831107869802593,213201.32022375092,4.2042089647161,-1.44021432224793,93.10852600345633,-49842.19660790884
233.68,60,4217.337894637247,109.18310334978082,44.90112485725796,-2.5139569579444117,-146881.0365789964,-26.363643179468664,111.44679975348764,1.0249326523347333,67160.97993529597,3.636255045089351,-1.0114410392846658,95.16902309707342,-46032.798842868346
233.68,61,4212.21171696167,109.85027028789813,44.15324630488309,-2.508257267899904,-149334.04004878114,-27.575170047182716,112.14743546607532,1.0208707976066698,70601.13654189468,3.6966697763327896,-1.056905129599708,94.97446098623091,-45880.64816991489
233.68,62,4209.157967320318,110.54686616291472,43.38418809358107,-2.502561448361694,-152196.95256732515,-28.82854816741371,112.8791796261588,1.0167537411505232,74614.47250915476,3.759689138402185,-1.1042643419879778,94.78024758645086,-45747.148087715075
233.68,63,4208.136801725495,111.27404147433869,42.59350689648791,-2.496874796374708,-155496.8140910757,-30.12505112099015,113.64326650867942,1.0125832117836302,79239.05867532297,3.825435878532529,-1.153606917001955,94.58668793064233,-45634.0371551522
233.68,64,4209.099895341739,112.03294008867002,41.78075814226815,-2.4912033490924976,-159262.9625918159,-31.465954034920102,114.44092726528214,1.008361115865514,84516.25005198299,3.894041681261282,-1.2050278317844678,94.39408255100416,-45543.15971142228
233.68,65,4211.991698172916,112.82468913725866,40.94550289823422,-2.4855521283434348,-163527.22032549224,-32.85251951775581,115.27337927823488,1.0040891930459293,90490.9620672684,3.9656402917032447,-1.2586231041974338,94.2027271133201,-45476.61189707088
233.68,66,4216.7500430373675,113.65038426649895,40.08731823859257,-2.4799263088079675,-168324.13520319024,-34.28597797353754,116.14181135614952,0.9997688637794271,97212.01726980589,4.040375923247927,-1.3144968286282064,94.01291207093759,-45436.59100139287
233.68,67,4223.310024568629,114.51107351043794,39.2058087339433,-2.4743310483112095,-173691.20008669814,-35.76750785489316,117.04736899678701,0.9954015673845521,104732.41869254016,4.118394542586503,-1.3727542551998209,93.82492237748345,-45425.58176539919
233.68,68,4231.59700663888,115.40773959925859,38.300619026147,-2.4687710847021815,-179669.05077967397,-37.298205392928395,117.99113189558881,0.9909885752089113,113109.75361985838,4.199850636969363,-1.4335067924828135,93.63903723541279,-45446.26288927044
233.68,69,4241.535606401673,116.34126900163365,37.37145632108716,-2.4632509709267167,-186301.83437374726,-38.879053011364945,118.97409057281264,0.9865308339286553,122406.5143745606,4.284894719276494,-1.4968627211344792,93.45552985155123,-45501.68113204357
233.68,70,4182.7608069651105,110.11671756060908,44.84717760646213,-2.523888334178821,-89017.89181876979,-27.036242070739405,112.40679247084117,1.0303334337003118,-14921.078124519781,3.6961019962193067,-1.0512105478538998,95.64854485379519,-42293.17755582561
233.68,71,4180.004405003649,110.79074175384908,44.0788141000197,-2.5178532641573077,-90727.94972960834,-28.272942238952645,113.11459337418788,1.0260879470126605,-12530.087073223178,3.758566733733851,-1.0982981751712677,95.44229661058203,-42066.34486261284
233.68,72,4179.369163361396,111.49450019773833,43.288937385081255,-2.5118192216472,-92831.28688565311,-29.55204750005861,113.85383219257456,1.0217842592916884,-9590.46366062597,3.823743939655499,-1.147362405252096,95.23631439914624,-41855.81193271153
233.68,73,4180.803375314568,112.22911625316259,42.47713890671555,-2.505792317645063,-95355.42708244597,-30.87477940850847,114.6257161008369,1.0174246060415149,-6063.529967278107,3.891757044431504,-1.1984921173250298,95.03091452938862,-41663.378287422645
233.68,74,4184.254564718656,112.99570087690961,41.643012335801124,-2.4997777813476243,-98330.24742076476,-32.24235694820715,115.4314456289264,1.0130109844104724,-1907.3195153529102,3.9627452079691374,-1.2517875554377937,94.82640829436048,-41490.80322770344
233.68,75,4189.659894585771,113.79533023640057,40.78616958359378,-2.493781561360891,-101788.39841195852,-33.65595086526384,116.27218081090209,1.0085451324551247,2924.329474088639,4.03684599967172,-1.3073477141083625,94.62310158267944,-41340.16536762178
233.68,76,4196.9508825779,114.62903996773487,39.90624447080754,-2.487808975667312,-105765.33962468752,-35.116706830200876,117.14905780014797,1.0040286047709612,8481.213687123123,4.114207692409004,-1.3652796662133269,94.42129454383843,-41213.67045416081
233.68,77,4206.055842444089,115.49779891569275,39.002911645978735,-2.481864868838758,-110299.7403612609,-36.625662766758566,118.06312796132471,0.9994629814898938,14818.264657439126,4.194979465139769,-1.425690745198609,94.22128126894009,-41113.80997258885
233.68,78,4216.893691965068,116.40248724906643,38.07590226147467,-2.475954517890359,-115433.72167240529,-38.18377552309672,119.01537714537301,0.9948496254572886,21994.779202176487,4.279316630714342,-1.4886929702744822,94.02334953785206,-41043.311622296125
